path_id,user_id,path,n_touches,converted
6404,33856,cpa > cpa > ctx_brand > retarget,4,1
6405,13088,ctx_category > retarget > influencer > ctx_category > retarget,5,1
6406,7272,influencer > retarget > social > social > influencer > ctx_brand > retarget,7,1
6407,335,influencer > retarget > ctx_brand > social,4,1
6408,3016,influencer > influencer > cpa > cpa > retarget,5,1
6409,34265,ctx_category > retarget > retarget,3,1
6410,4109,retarget > influencer > influencer > cpa > ctx_brand > retarget,6,1
6411,16523,influencer > retarget > ctx_category > ctx_category > retarget,5,1
6412,28547,influencer > ctx_category > retarget,3,1
6413,20874,retarget > ctx_category > ctx_brand,3,1
6414,1074,social > ctx_brand > retarget,3,1
6415,22826,retarget > cpa > retarget,3,1
6416,15497,influencer > cpa > cpa > ctx_category > retarget,5,1
6417,31788,ctx_category > ctx_category > social > ctx_category > social > retarget > retarget,7,1
6418,2269,ctx_category > retarget,2,1
6419,10921,cpa > ctx_brand > retarget > ctx_category > cpa > retarget,6,1
6420,6873,influencer > ctx_category > ctx_brand > social > retarget,5,1
6421,4773,ctx_brand > social > retarget,3,1
6422,34058,influencer > social > retarget,3,1
6423,38388,retarget > retarget,2,1
6424,11236,cpa > social > retarget > retarget,4,1
6425,35213,retarget > retarget > retarget,3,1
6426,28233,ctx_category > cpa > ctx_category > ctx_brand > influencer > ctx_category > retarget,7,1
6427,23951,influencer > ctx_category > retarget,3,1
6428,22754,retarget > ctx_category > retarget,3,1
6429,33114,retarget > retarget,2,1
6430,9956,influencer > organic > retarget,3,1
6431,27581,social > ctx_category > retarget,3,1
6432,16962,retarget > ctx_category > retarget,3,1
6433,8651,influencer > ctx_category > retarget > ctx_brand > retarget,5,1
6434,27404,influencer > ctx_category > influencer > ctx_brand > retarget,5,1
6435,34226,influencer > cpa > retarget > ctx_brand > cpa > retarget,6,1
6436,15756,influencer > ctx_brand > ctx_category > influencer > retarget,5,1
6437,20855,ctx_brand > influencer > ctx_category > retarget > retarget,5,1
6438,18210,influencer > retarget > ctx_brand > retarget,4,1
6439,17456,ctx_category > influencer > ctx_brand > retarget,4,1
6440,32541,ctx_brand > retarget > retarget,3,1
6441,15673,influencer > influencer > influencer > ctx_category > retarget,5,1
6442,14482,ctx_category > retarget,2,1
6443,39404,cpa > ctx_brand > ctx_brand > retarget,4,1
6444,33487,influencer > cpa,2,1
6445,19744,cpa > retarget > ctx_brand > retarget,4,1
6446,38285,ctx_brand > ctx_brand > influencer > retarget,4,1
6447,20748,influencer > retarget > ctx_brand > ctx_category > retarget > retarget,6,1
6448,9042,influencer > social > retarget,3,1
6449,13314,ctx_brand > ctx_category > retarget,3,1
6450,17625,ctx_category > social > ctx_category > retarget,4,1
6451,16939,influencer > retarget > ctx_brand > ctx_brand > retarget,5,1
6452,8284,cpa > retarget > retarget,3,1
6453,18961,influencer > cpa > retarget,3,1
6454,9832,influencer > influencer > social > cpa > retarget,5,1
6455,22975,influencer > influencer > ctx_brand > ctx_brand > ctx_brand > retarget,6,1
6456,23793,retarget > retarget > retarget,3,1
6457,5734,influencer > social > cpa > cpa > retarget,5,1
6458,17896,retarget > retarget,2,1
6459,16200,ctx_category > cpa,2,1
6460,12623,retarget > retarget,2,1
6461,22579,influencer > influencer > retarget > retarget > retarget,5,1
6462,25489,ctx_category > retarget,2,1
6463,27689,influencer > ctx_brand > retarget,3,1
6464,23578,influencer > ctx_brand > retarget,3,1
6465,9921,social > retarget > retarget,3,1
6466,29856,retarget > retarget,2,1
6467,21113,ctx_brand > retarget,2,1
6468,32637,cpa > cpa > retarget,3,1
6469,22086,influencer > ctx_brand,2,1
6470,37203,retarget,1,1
6471,35059,retarget > retarget,2,1
6472,9103,ctx_brand > cpa > retarget,3,1
6473,32945,influencer > retarget,2,1
6474,28503,influencer > retarget > ctx_brand > retarget > ctx_brand > retarget,6,1
6475,29728,social > retarget > cpa > retarget,4,1
6476,27833,influencer > ctx_category > social > retarget > retarget,5,1
6477,22597,retarget > influencer > retarget,3,1
6478,17009,cpa > retarget > ctx_category > ctx_brand > retarget,5,1
6479,20940,retarget > ctx_brand > ctx_brand,3,1
6480,13289,ctx_category > social > cpa > influencer,4,1
6481,25026,ctx_category > retarget,2,1
6482,32493,cpa > ctx_brand > retarget > influencer > ctx_category > cpa > retarget,7,1
6483,35137,influencer > influencer > social > retarget,4,1
6484,20745,influencer > retarget > influencer > cpa > cpa > influencer > retarget,7,1
6485,20424,social > cpa,2,1
6486,1912,influencer > influencer > influencer,3,1
6487,25672,ctx_brand > cpa > social > ctx_category > ctx_brand > retarget,6,1
6488,22957,retarget > retarget > retarget,3,1
6489,28920,ctx_category > retarget > social > retarget,4,1
6490,36299,influencer > influencer > retarget,3,1
6491,32237,influencer > organic > retarget,3,1
6492,26993,retarget > retarget,2,1
6493,5329,cpa > retarget > ctx_brand > cpa > retarget,5,1
6494,17500,retarget > retarget,2,1
6495,16745,influencer > retarget,2,1
6496,10368,retarget > social > ctx_brand > retarget,4,1
6497,24219,ctx_brand > ctx_brand > retarget,3,1
6498,22050,retarget > cpa,2,1
6499,18249,influencer > cpa,2,1
6500,35390,influencer > retarget > ctx_category > ctx_category > ctx_category > retarget,6,1
6501,532,ctx_brand > influencer > retarget > retarget > retarget,5,1
6502,13019,social > retarget > retarget,3,1
6503,23752,social > retarget > ctx_brand > ctx_brand,4,1
6504,32224,influencer > retarget > retarget > social > retarget,5,1
6505,16194,influencer > retarget > retarget > retarget,4,1
6506,9134,influencer > ctx_brand > retarget,3,1
6507,14106,ctx_category > ctx_category > retarget,3,1
6508,28959,influencer > cpa > cpa > cpa > retarget > ctx_category > retarget,7,1
6509,25188,influencer > cpa > social > ctx_brand > ctx_brand > ctx_category > retarget,7,1
6510,24048,ctx_category > ctx_category > social > retarget,4,1
6511,26306,influencer > organic > retarget,3,1
6512,26143,organic > retarget,2,1
6513,39072,ctx_category > ctx_category > retarget,3,1
6514,5534,organic > retarget,2,1
6515,23679,ctx_category > ctx_category,2,1
6516,18117,influencer > social > ctx_category > retarget,4,1
6517,29115,influencer > retarget,2,1
6518,13343,influencer > cpa > retarget > retarget > ctx_brand > retarget,6,1
6519,14858,social > retarget,2,1
6520,165,influencer > social > retarget > retarget > retarget,5,1
6521,20411,retarget > ctx_category > retarget,3,1
6522,39597,ctx_category > ctx_category > retarget > retarget,4,1
6523,3303,retarget > cpa > retarget > ctx_category > ctx_category > retarget,6,1
6524,23363,influencer > ctx_brand > retarget,3,1
6525,22527,organic > retarget,2,1
6526,9886,influencer > ctx_brand > ctx_category > retarget,4,1
6527,1910,social > retarget,2,1
6528,11870,influencer > retarget > cpa > retarget,4,1
6529,11046,ctx_category > retarget,2,1
6530,5360,influencer > social > ctx_category > cpa > retarget > retarget,6,1
6531,584,influencer > social > retarget > cpa > retarget,5,1
6532,7282,social > ctx_category > retarget > ctx_category > retarget,5,1
6533,8879,social > social > ctx_brand > retarget,4,1
6534,11964,ctx_brand > ctx_category > influencer > social > retarget,5,1
6535,19284,ctx_category > retarget,2,1
6536,464,retarget > ctx_brand > ctx_category > retarget,4,1
6537,17123,retarget > cpa > retarget > retarget,4,1
6538,17262,cpa > influencer > retarget,3,1
6539,30796,influencer > ctx_brand > social,3,1
6540,12150,influencer > ctx_brand > ctx_brand > cpa > retarget,5,1
6541,17616,social > retarget,2,1
6542,31043,influencer > ctx_brand > ctx_category > retarget,4,1
6543,13832,influencer > social > cpa > ctx_category > retarget,5,1
6544,17095,ctx_brand > social > social > retarget,4,1
6545,28723,influencer > ctx_category,2,1
6546,12254,influencer > retarget > ctx_brand,3,1
6547,32946,influencer > ctx_category > cpa > ctx_brand > retarget,5,1
6548,27763,social > social > retarget > ctx_category > retarget,5,1
6549,15300,influencer > influencer > social > ctx_brand > retarget,5,1
6550,16563,influencer > ctx_brand > influencer > cpa,4,1
6551,25862,influencer > ctx_category > retarget,3,1
6552,34210,ctx_brand > retarget > retarget,3,1
6553,31011,organic > retarget,2,1
6554,12066,retarget > influencer > influencer > social > retarget,5,1
6555,37591,influencer > retarget > ctx_brand > retarget > ctx_category > ctx_brand > ctx_brand > retarget,8,1
6556,1682,influencer > influencer > retarget > retarget > retarget,5,1
6557,13972,retarget > ctx_category > ctx_category > influencer > ctx_category > retarget,6,1
6558,35764,organic,1,1
6559,18686,ctx_category > ctx_category > ctx_category > ctx_category > retarget,5,1
6560,13729,influencer > influencer > retarget > ctx_category > retarget,5,1
6561,10384,influencer > ctx_category > retarget > ctx_category,4,1
6562,2440,social > retarget > retarget,3,1
6563,20992,ctx_category,1,1
6564,7046,influencer > influencer > influencer > influencer > retarget,5,1
6565,17322,cpa > ctx_brand > cpa > ctx_category > retarget,5,1
6566,3767,influencer > ctx_brand,2,1
6567,1476,influencer > ctx_category,2,1
6568,12734,social > ctx_category > cpa > retarget,4,1
6569,24032,ctx_brand > influencer > retarget,3,1
6570,5559,social > ctx_category,2,1
6571,8429,retarget > ctx_category > ctx_category > retarget,4,1
6572,8915,social > ctx_category,2,1
6573,36541,ctx_category > ctx_category > ctx_category > retarget,4,1
6574,3745,retarget > social > cpa > retarget,4,1
6575,18724,ctx_category > ctx_category > retarget,3,1
6576,14750,retarget > cpa,2,1
6577,11154,ctx_brand > social > retarget,3,1
6578,12674,influencer > cpa > ctx_category > ctx_category > retarget,5,1
6579,39599,social > cpa > influencer > ctx_brand > retarget,5,1
6580,37152,influencer > retarget > ctx_category > social > influencer,5,1
6581,29278,ctx_category > ctx_brand > retarget,3,1
6582,17915,ctx_brand > retarget,2,1
6583,4867,ctx_category > cpa > retarget,3,1
6584,6922,influencer > cpa > social > retarget > retarget,5,1
6585,10786,influencer > cpa > ctx_category > influencer > social > retarget,6,1
6586,15695,organic > retarget,2,1
6587,9524,influencer > ctx_category > retarget,3,1
6588,36523,influencer > ctx_brand > ctx_category > retarget,4,1
6589,7228,influencer > ctx_category > ctx_category > ctx_category > social > ctx_brand > retarget,7,1
6590,134,ctx_brand > retarget > retarget,3,1
6591,37965,organic > retarget,2,1
6592,1389,influencer > ctx_category > ctx_category > ctx_category > retarget,5,1
6593,22481,retarget > ctx_brand > ctx_brand > retarget,4,1
6594,4341,influencer > retarget > influencer > retarget,4,1
6595,5939,retarget > ctx_brand > retarget,3,1
6596,34959,influencer > cpa > retarget,3,1
6597,27280,cpa > ctx_category > influencer > ctx_brand > ctx_brand > retarget,6,1
6598,27413,influencer > cpa > influencer > social > retarget,5,1
6599,31316,influencer > social > ctx_brand > influencer > retarget,5,1
6600,15645,retarget > ctx_brand > retarget,3,1
6601,16111,organic > retarget,2,1
6602,8403,ctx_category > ctx_brand > retarget,3,1
6603,28272,influencer > social > retarget,3,1
6604,712,ctx_category > social > social > influencer > influencer > retarget,6,1
6605,7213,organic > retarget,2,1
6606,4141,organic > retarget,2,1
6607,32481,ctx_brand > social > cpa,3,1
6608,12736,ctx_category > ctx_category > retarget,3,1
6609,5798,ctx_category > retarget,2,1
6610,8601,influencer > retarget > cpa > retarget,4,1
6611,37188,influencer > ctx_category > social > social > influencer,5,1
6612,5119,ctx_brand > influencer > retarget,3,1
6613,29369,retarget > ctx_category > ctx_category > retarget,4,1
6614,27935,influencer > retarget > ctx_brand > retarget > retarget,5,1
6615,19771,ctx_category > retarget > retarget,3,1
6616,28719,influencer > social > retarget > cpa > retarget,5,1
6617,29690,ctx_category > ctx_brand > ctx_category > retarget,4,1
6618,2518,influencer > ctx_category > ctx_category > social > retarget,5,1
6619,37264,retarget > social > retarget,3,1
6620,31548,organic > retarget,2,1
6621,13736,ctx_brand > social > social > retarget,4,1
6622,36017,ctx_category > retarget,2,1
6623,6321,cpa > retarget,2,1
6624,1861,social > retarget,2,1
6625,685,influencer > cpa > retarget,3,1
6626,20597,ctx_category > ctx_category > ctx_category > retarget,4,1
6627,33047,organic > retarget,2,1
6628,3791,ctx_brand > ctx_brand > cpa > retarget,4,1
6629,33286,organic,1,1
6630,7258,ctx_brand > retarget > ctx_brand > social > retarget > retarget,6,1
6631,13097,influencer > cpa > influencer > ctx_brand > influencer > social > ctx_category > retarget,8,1
6632,38525,ctx_category > ctx_category > social > ctx_brand > retarget,5,1
6633,38958,ctx_category > retarget,2,1
6634,27111,influencer > ctx_category > social,3,1
6635,18700,organic > retarget,2,1
6636,9531,ctx_category > retarget > ctx_brand > retarget,4,1
6637,4149,social > retarget > retarget,3,1
6638,14574,ctx_category > ctx_category > retarget,3,1
6639,31311,influencer > cpa > influencer > ctx_brand > ctx_brand > retarget,6,1
6640,6630,ctx_category > ctx_category > social,3,1
6641,19947,cpa > retarget > ctx_category > retarget,4,1
6642,22180,influencer > organic > retarget,3,1
6643,34253,social > retarget > ctx_brand > cpa > retarget,5,1
6644,10927,influencer > influencer > retarget,3,1
6645,32376,cpa > influencer,2,1
6646,21561,social > ctx_category > retarget > retarget,4,1
6647,629,cpa > influencer > retarget,3,1
6648,19689,retarget > retarget > social > cpa > retarget,5,1
6649,31696,organic > retarget,2,1
6650,21309,retarget > cpa > ctx_brand > social > social > retarget,6,1
6651,14689,social > ctx_category > ctx_category > ctx_category > retarget,5,1
6652,36530,ctx_category > influencer > ctx_brand > ctx_brand,4,1
6653,9606,retarget > ctx_category > ctx_category > ctx_brand > retarget,5,1
6654,10413,ctx_category > retarget,2,1
6655,25629,influencer > social > cpa > social > social > retarget,6,1
6656,13310,influencer > ctx_brand > retarget,3,1
6657,13925,retarget > ctx_brand > ctx_brand > ctx_brand,4,1
6658,27970,ctx_brand > ctx_category > retarget,3,1
6659,1919,influencer > retarget > retarget,3,1
6660,32988,influencer > ctx_category > retarget > ctx_brand > cpa > retarget,6,1
6661,35763,ctx_brand > social > retarget,3,1
6662,17061,ctx_brand > cpa > retarget,3,1
6663,23028,ctx_category > ctx_brand > influencer > influencer > retarget,5,1
6664,28600,ctx_category > influencer > influencer > social > retarget,5,1
6665,6901,retarget > cpa > ctx_category > retarget,4,1
6666,15350,influencer > ctx_category > retarget > retarget,4,1
6667,32971,retarget > cpa > retarget,3,1
6668,34862,influencer > ctx_brand > social > ctx_brand > retarget,5,1
6669,7526,influencer > ctx_category > social,3,1
6670,35119,social > retarget,2,1
6671,1144,retarget > influencer,2,1
6672,16191,ctx_category > ctx_category > retarget > cpa > retarget,5,1
6673,30927,retarget > retarget,2,1
6674,30879,ctx_category > retarget,2,1
6675,13496,retarget > ctx_category > cpa > retarget > retarget,5,1
6676,13608,ctx_category > social > social > ctx_category > social > retarget,6,1
6677,14303,ctx_category > influencer > cpa > social > retarget,5,1
6678,22371,retarget > ctx_category > cpa,3,1
6679,12922,influencer > retarget > ctx_brand > retarget,4,1
6680,17256,ctx_brand > cpa > ctx_category > retarget > retarget,5,1
6681,812,ctx_brand > retarget > social > retarget,4,1
6682,39377,influencer > ctx_category > retarget,3,1
6683,4275,influencer > influencer > ctx_category > cpa > ctx_category > retarget,6,1
6684,24989,influencer > social > ctx_category > influencer,4,1
6685,38579,ctx_brand > ctx_category > ctx_category > retarget,4,1
6686,10333,influencer > ctx_brand > social > retarget,4,1
6687,13553,influencer > retarget > ctx_brand > social > social > retarget,6,1
6688,1131,retarget > cpa > ctx_brand > retarget,4,1
6689,7020,influencer > retarget > cpa > social > retarget,5,1
6690,27113,organic > retarget,2,1
6691,36244,influencer > ctx_category > retarget > ctx_category > ctx_category > retarget,6,1
6692,7513,retarget > retarget,2,1
6693,12116,cpa > retarget,2,1
6694,10511,influencer > influencer > retarget,3,1
6695,16993,influencer > social > ctx_category > ctx_brand > social,5,1
6696,21101,social > retarget,2,1
6697,31688,organic > retarget,2,1
6698,11642,influencer > cpa > ctx_category > social > retarget,5,1
6699,18523,influencer > social > ctx_brand > retarget > retarget,5,1
6700,15273,influencer > social > cpa > retarget,4,1
6701,7510,ctx_brand > cpa > influencer > retarget,4,1
6702,30148,influencer > social > cpa > retarget,4,1
6703,35465,retarget > ctx_brand > retarget > retarget,4,1
6704,32669,ctx_brand > retarget,2,1
6705,1456,influencer > ctx_brand > social > ctx_category,4,1
6706,21114,ctx_category > ctx_brand,2,1
6707,16189,influencer > ctx_category > social > retarget > retarget,5,1
6708,12679,ctx_category > retarget > retarget,3,1
6709,11810,ctx_brand > cpa > ctx_category > retarget,4,1
6710,22565,ctx_brand > ctx_brand > ctx_brand > retarget,4,1
6711,39983,ctx_category > retarget,2,1
6712,24424,influencer > ctx_brand > influencer > retarget,4,1
6713,10254,ctx_category > ctx_brand > cpa > retarget,4,1
6714,26635,influencer > influencer > retarget,3,1
6715,26435,influencer > ctx_category > social > ctx_category > retarget,5,1
6716,34641,retarget > influencer > retarget,3,1
6717,33056,social > ctx_category > ctx_brand > retarget > retarget,5,1
6718,38713,retarget > social > cpa > ctx_brand > retarget > retarget,6,1
6719,26971,ctx_category > ctx_category > retarget,3,1
6720,14433,influencer > social > retarget > ctx_brand,4,1
6721,34704,influencer > retarget > ctx_brand > retarget,4,1
6722,17935,influencer > social > ctx_brand,3,1
6723,16065,influencer > ctx_category > retarget > retarget,4,1
6724,975,influencer > retarget > social > ctx_brand > ctx_category > retarget,6,1
6725,25951,social > retarget,2,1
6726,38368,ctx_category > retarget,2,1
6727,30756,ctx_category > ctx_category > cpa > retarget,4,1
6728,1063,ctx_brand > ctx_category > retarget > retarget,4,1
6729,12158,ctx_category > ctx_brand > retarget > ctx_category,4,1
6730,26844,influencer > influencer > social > ctx_brand > retarget,5,1
6731,9306,influencer > ctx_category,2,1
6732,1095,influencer > influencer,2,1
6733,25563,ctx_category > ctx_brand > ctx_brand > retarget,4,1
6734,11521,ctx_brand > retarget > ctx_category > retarget,4,1
6735,15317,influencer > social > retarget,3,1
6736,9759,ctx_category > retarget > cpa > ctx_brand > ctx_category > influencer > retarget,7,1
6737,35821,influencer > ctx_brand > retarget > ctx_category > retarget,5,1
6738,22761,social > influencer > retarget,3,1
6739,19102,influencer > influencer > social > cpa > retarget,5,1
6740,23650,influencer > influencer > cpa > retarget > retarget,5,1
6741,28145,influencer > ctx_brand > retarget,3,1
6742,30733,ctx_brand > ctx_category > retarget > retarget,4,1
6743,38839,influencer > retarget > ctx_category > ctx_category > ctx_category > retarget,6,1
6744,37294,ctx_brand > ctx_brand > retarget,3,1
6745,35785,influencer > retarget,2,1
6746,39709,ctx_category > ctx_brand > ctx_brand > ctx_brand > retarget > ctx_category > retarget,7,1
6747,15292,influencer > social > social > retarget,4,1
6748,1039,organic,1,1
6749,22389,ctx_category > retarget > retarget,3,1
6750,17147,retarget > ctx_brand > influencer > retarget,4,1
6751,13399,retarget > retarget > ctx_category > ctx_category > ctx_brand > retarget,6,1
6752,13359,retarget > social > influencer > ctx_category,4,1
6753,11152,influencer > retarget > retarget > ctx_category > retarget,5,1
6754,36819,influencer > ctx_category > cpa > retarget,4,1
6755,34972,influencer > social > retarget,3,1
6756,15795,ctx_category > retarget,2,1
6757,12043,ctx_category > ctx_brand > influencer > retarget,4,1
6758,5231,ctx_brand > cpa > retarget,3,1
6759,25044,ctx_category > cpa > retarget,3,1
6760,14936,social > influencer > ctx_brand > retarget > retarget,5,1
6761,16205,influencer > organic > retarget,3,1
6762,28193,ctx_category > ctx_category > influencer,3,1
6763,10046,retarget > social > retarget,3,1
6764,5343,influencer > ctx_category > ctx_category > cpa,4,1
6765,336,ctx_category > ctx_category > influencer > social > retarget,5,1
6766,3228,social > cpa > ctx_category > ctx_brand > social > ctx_category > retarget > retarget,8,1
6767,38442,influencer > retarget > retarget,3,1
6768,31492,influencer > ctx_brand > ctx_brand > retarget,4,1
6769,17119,ctx_brand > social > retarget > ctx_category > ctx_category > retarget,6,1
6770,16943,organic,1,1
6771,17420,ctx_category > cpa > retarget,3,1
6772,38452,influencer > ctx_category > retarget,3,1
6773,24176,ctx_brand > retarget > retarget,3,1
6774,7702,cpa > ctx_brand > ctx_category > ctx_category > retarget,5,1
6775,31136,ctx_brand > cpa > retarget > retarget,4,1
6776,38764,cpa > social > ctx_category > retarget,4,1
6777,29085,retarget > influencer > ctx_category > retarget,4,1
6778,9210,ctx_category > ctx_category > cpa > ctx_category > retarget,5,1
6779,14872,organic > retarget,2,1
6780,8726,influencer > organic > retarget,3,1
6781,36488,ctx_category > influencer > retarget,3,1
6782,23268,ctx_category > retarget > retarget > ctx_category,4,1
6783,30867,influencer > ctx_brand > ctx_brand > social > retarget,5,1
6784,18950,influencer > cpa > retarget,3,1
6785,37445,ctx_brand > retarget,2,1
6786,17833,influencer > retarget > retarget,3,1
6787,37456,influencer > ctx_category > retarget > retarget > cpa > ctx_category > retarget,7,1
6788,34920,influencer > ctx_category > social > cpa > retarget,5,1
6789,27358,influencer > social > retarget,3,1
6790,27963,organic,1,1
6791,26732,influencer > retarget > ctx_brand > ctx_brand > retarget,5,1
6792,8973,ctx_brand > ctx_category > retarget,3,1
6793,20686,influencer > retarget > ctx_category > influencer > retarget,5,1
6794,4590,organic > retarget,2,1
6795,34676,ctx_category > ctx_category > ctx_category > retarget,4,1
6796,22423,retarget > cpa > cpa > retarget > retarget,5,1
6797,28927,retarget > retarget,2,1
6798,3993,cpa > retarget,2,1
6799,14191,influencer > retarget > influencer > cpa > retarget,5,1
6800,16567,ctx_brand > retarget,2,1
6801,29185,social > retarget,2,1
6802,38087,social > ctx_brand > retarget,3,1
6803,20699,ctx_brand > social > ctx_brand > retarget > retarget,5,1
6804,22350,influencer > ctx_brand > influencer > retarget,4,1
6805,39838,ctx_category > retarget > retarget,3,1
6806,21981,influencer > cpa > ctx_category > retarget > retarget,5,1
6807,8161,ctx_brand > influencer > ctx_brand > retarget,4,1
6808,11291,ctx_category > cpa > retarget > ctx_category > ctx_category > retarget,6,1
6809,34803,influencer > retarget,2,1
6810,4151,ctx_brand > cpa > retarget,3,1
6811,28024,ctx_brand > ctx_brand > cpa,3,1
6812,2568,ctx_brand > cpa,2,1
6813,7589,ctx_brand > social > influencer > retarget,4,1
6814,18573,ctx_category > ctx_brand > cpa > ctx_category > ctx_brand > retarget,6,1
6815,37439,ctx_brand > ctx_category > retarget > retarget,4,1
6816,38150,influencer > ctx_category > ctx_brand > ctx_category > retarget,5,1
6817,16398,social > ctx_category > influencer > retarget,4,1
6818,10388,cpa > social > retarget,3,1
6819,14770,influencer > cpa > ctx_category > influencer > retarget,5,1
6820,30019,retarget > retarget > retarget,3,1
6821,34833,influencer > ctx_brand > retarget > cpa,4,1
6822,39325,cpa > ctx_category > ctx_category > retarget,4,1
6823,26947,influencer > retarget > ctx_brand > retarget,4,1
6824,2334,influencer > retarget > cpa > ctx_brand > cpa,5,1
6825,9224,cpa > ctx_brand > cpa > retarget,4,1
6826,38355,ctx_category > influencer > retarget > retarget,4,1
6827,27684,retarget > ctx_brand > retarget,3,1
6828,14390,retarget > retarget > ctx_category > retarget,4,1
6829,35860,influencer > influencer > ctx_brand > retarget,4,1
6830,9980,retarget > influencer > ctx_category > retarget,4,1
6831,36406,cpa > ctx_brand > retarget,3,1
6832,14012,ctx_category > ctx_brand > retarget,3,1
6833,8217,ctx_category > retarget > retarget > retarget,4,1
6834,39618,ctx_brand > cpa > ctx_brand > cpa > retarget,5,1
6835,25024,ctx_category > cpa > ctx_category > influencer > ctx_brand > ctx_category > retarget,7,1
6836,37012,ctx_category > retarget,2,1
6837,12445,ctx_category > social > ctx_brand,3,1
6838,26666,social > ctx_category > social,3,1
6839,10463,ctx_brand > ctx_category > retarget > retarget,4,1
6840,15435,ctx_brand > retarget > retarget,3,1
6841,26735,retarget > influencer > ctx_category > ctx_brand > retarget,5,1
6842,6377,influencer > ctx_category > ctx_brand > retarget,4,1
6843,14849,ctx_category > cpa > retarget,3,1
6844,16698,social > cpa > retarget,3,1
6845,11009,ctx_category > ctx_brand > retarget,3,1
6846,28045,influencer > ctx_brand > retarget > social > retarget,5,1
6847,10646,ctx_category > ctx_category > retarget,3,1
6848,21446,influencer > cpa > cpa > retarget,4,1
6849,35674,ctx_category > ctx_brand > ctx_category > retarget,4,1
6850,9401,influencer > retarget > ctx_category > ctx_brand > retarget,5,1
6851,33787,influencer > retarget > influencer > retarget > retarget,5,1
6852,8847,ctx_brand > ctx_brand > ctx_category > cpa > retarget > ctx_brand > retarget,7,1
6853,18603,influencer > retarget,2,1
6854,21958,social > ctx_brand > ctx_category > cpa,4,1
6855,8363,cpa > influencer > retarget,3,1
6856,21838,influencer > ctx_brand > retarget,3,1
6857,8365,ctx_category > cpa > retarget,3,1
6858,12464,ctx_brand > social > retarget,3,1
6859,28369,influencer > retarget > cpa > ctx_category > retarget,5,1
6860,13433,cpa > ctx_brand,2,1
6861,39327,influencer > ctx_category > social > ctx_brand > ctx_brand > retarget,6,1
6862,13598,retarget > retarget,2,1
6863,23185,ctx_brand > influencer > retarget,3,1
6864,9277,ctx_brand > ctx_brand > ctx_category > retarget,4,1
6865,35724,ctx_brand > retarget,2,1
6866,11655,retarget > ctx_brand > retarget,3,1
6867,340,influencer > cpa > ctx_brand > retarget > cpa > retarget,6,1
6868,33721,ctx_category,1,1
6869,22265,influencer > cpa > influencer > social > influencer > retarget,6,1
6870,10517,cpa > retarget,2,1
6871,13763,ctx_category > cpa > retarget > retarget,4,1
6872,13743,organic > retarget,2,1
6873,39183,ctx_category > influencer > retarget,3,1
6874,39617,influencer > ctx_category > ctx_brand > ctx_brand,4,1
6875,19373,ctx_brand > retarget > retarget,3,1
6876,21457,social > retarget > retarget,3,1
6877,17255,ctx_brand > ctx_brand > ctx_brand > retarget,4,1
6878,7629,influencer > influencer > influencer > retarget,4,1
6879,12795,ctx_category > retarget > retarget,3,1
6880,9490,cpa > cpa > ctx_category,3,1
6881,34661,organic,1,1
6882,28998,ctx_category > ctx_category > retarget > influencer > cpa > retarget,6,1
6883,12006,ctx_category > retarget > ctx_brand > social > ctx_brand > ctx_category > retarget,7,1
6884,1918,influencer > influencer > retarget,3,1
6885,20116,organic > retarget,2,1
6886,28520,ctx_brand > cpa > cpa > influencer > ctx_brand > retarget,6,1
6887,24675,cpa > ctx_category > ctx_brand > retarget,4,1
6888,10855,retarget > social > social > retarget,4,1
6889,951,ctx_brand > cpa > influencer > retarget,4,1
6890,22119,retarget > retarget,2,1
6891,17696,influencer > social > cpa > ctx_brand > retarget,5,1
6892,36784,influencer > cpa > social,3,1
6893,12811,influencer > retarget,2,1
6894,34437,ctx_brand > retarget,2,1
6895,29180,social > retarget > retarget,3,1
6896,28289,cpa > ctx_category > retarget > retarget,4,1
6897,27950,influencer > cpa > retarget,3,1
6898,25972,influencer > ctx_category > ctx_category > retarget > retarget,5,1
6899,30561,retarget > influencer > cpa > retarget,4,1
6900,20641,retarget > retarget > retarget > social > retarget,5,1
6901,23525,influencer > influencer > social > ctx_brand > ctx_brand > retarget,6,1
6902,7573,ctx_brand > retarget > ctx_category > retarget > ctx_category > retarget,6,1
6903,3290,ctx_category > ctx_brand > ctx_category > retarget,4,1
6904,3205,influencer > ctx_category > retarget,3,1
6905,24116,social > cpa,2,1
6906,38734,cpa > influencer > retarget,3,1
6907,32063,influencer > social,2,1
6908,21441,ctx_category > influencer > ctx_category > retarget,4,1
6909,1316,influencer > cpa > influencer > retarget,4,1
6910,39626,ctx_category > ctx_category > retarget,3,1
6911,20436,influencer,1,1
6912,32633,retarget > cpa > ctx_category > ctx_category > retarget,5,1
6913,32850,influencer > retarget > retarget > ctx_category,4,1
6914,10318,retarget > ctx_category > ctx_category > retarget,4,1
6915,28664,influencer > ctx_brand > retarget > retarget,4,1
6916,4795,ctx_category > influencer > retarget > retarget,4,1
6917,7169,influencer > organic > retarget,3,1
6918,34652,retarget > social > retarget,3,1
6919,30253,retarget > ctx_brand,2,1
6920,27637,influencer > ctx_brand > retarget > retarget,4,1
6921,36710,influencer > retarget > retarget > retarget,4,1
6922,13356,ctx_category > cpa > retarget,3,1
6923,21652,influencer > retarget,2,1
