user_id,channel,group,n_orders_before,days_since_last_order,promo_hunter,second_order_30d
1632,organic,control,10,4.8,0,0
4773,ctx_category,treatment,7,11.9,1,1
21707,social,control,8,2.4,0,1
311,organic,treatment,7,8.7,0,0
39590,organic,control,6,2.2,0,0
32341,cpa,control,6,6.1,0,1
4724,organic,control,5,7.6,0,1
3958,ctx_category,treatment,8,6.6,0,0
18452,organic,control,3,18.9,0,0
11018,organic,control,4,10.1,0,0
10318,influencer,treatment,8,5.5,0,1
28890,ctx_brand,control,5,12.8,0,0
14181,organic,treatment,5,1.4,0,0
27998,organic,treatment,6,7.6,0,1
17947,ctx_category,treatment,7,7.0,0,0
24926,ctx_brand,control,6,10.2,0,0
24990,ctx_brand,treatment,4,19.7,0,0
2026,ctx_category,treatment,2,12.6,0,0
32817,ctx_category,control,4,11.7,1,0
14428,organic,treatment,4,16.0,0,0
22773,ctx_brand,treatment,6,7.9,0,1
14724,organic,control,3,20.7,0,0
12941,ctx_category,control,3,19.9,0,0
15055,organic,treatment,1,21.6,0,0
4220,social,treatment,2,15.6,1,0
39745,ctx_brand,control,6,8.0,0,0
2814,cpa,treatment,11,8.3,1,1
4415,ctx_category,treatment,1,21.7,0,0
35479,ctx_brand,control,10,1.0,0,1
31189,social,control,5,5.3,0,1
27774,social,treatment,6,3.0,1,1
33613,influencer,control,3,24.5,0,0
1006,organic,treatment,3,27.8,0,0
3852,organic,control,5,7.0,0,1
18967,ctx_brand,treatment,2,17.8,0,1
14573,organic,control,5,7.0,0,1
17796,organic,control,7,10.2,0,1
3827,ctx_category,treatment,5,5.5,0,1
2697,organic,control,6,3.4,0,1
8429,ctx_brand,treatment,6,10.5,0,0
37777,cpa,treatment,5,3.3,1,0
24268,organic,treatment,6,3.6,0,1
29510,ctx_brand,treatment,8,6.2,0,0
16745,organic,treatment,7,6.8,0,1
14556,organic,treatment,3,12.0,0,0
11642,organic,control,9,3.6,0,1
21212,influencer,treatment,8,4.3,0,0
24071,organic,treatment,2,21.3,0,0
11283,social,treatment,3,19.8,0,0
17566,tv,treatment,7,4.8,0,1
22364,cpa,control,5,26.5,0,0
33762,ctx_brand,control,7,2.3,0,1
10896,tv,treatment,4,16.3,0,1
31534,social,control,8,6.5,0,1
17119,ctx_category,treatment,5,5.1,1,0
22703,ctx_category,control,3,13.5,0,0
25320,ctx_category,control,6,11.0,0,0
17894,organic,treatment,2,15.2,0,0
11677,ctx_category,control,2,20.5,0,0
33692,organic,treatment,3,22.9,0,0
17699,organic,treatment,7,7.9,0,1
37742,organic,control,2,16.4,0,0
36472,ctx_category,treatment,2,21.8,1,0
5692,organic,treatment,5,8.3,0,1
26007,organic,treatment,8,1.0,0,1
18776,ctx_category,treatment,6,9.1,0,1
12116,organic,control,1,15.6,0,0
32669,ctx_brand,control,5,9.1,0,0
17004,organic,control,3,21.6,0,0
34543,social,treatment,3,25.3,0,0
15925,organic,treatment,6,4.4,0,1
1578,organic,control,7,5.3,0,1
36323,organic,control,5,23.2,0,0
24281,organic,control,6,5.8,0,0
5344,social,control,1,19.5,1,0
21482,influencer,treatment,7,5.5,0,0
25335,ctx_brand,treatment,1,19.9,0,0
35588,ctx_category,treatment,4,22.5,0,1
21101,ctx_category,treatment,8,5.9,0,0
25896,ctx_category,treatment,5,10.2,0,1
8628,organic,treatment,7,1.0,0,0
7300,organic,treatment,6,11.4,0,1
24126,organic,treatment,9,3.1,0,0
18869,ctx_brand,treatment,2,23.6,0,0
9419,ctx_category,control,1,20.9,0,0
646,social,treatment,7,7.9,1,0
26591,organic,treatment,5,15.8,1,0
39801,cpa,control,2,19.3,0,0
34871,ctx_category,treatment,7,7.6,0,0
28007,social,treatment,2,23.8,0,0
9558,organic,control,6,10.0,0,1
2481,social,treatment,7,3.6,1,0
3867,social,treatment,8,5.0,1,1
17418,ctx_category,treatment,7,6.9,0,1
38987,organic,treatment,8,13.6,0,1
19649,organic,control,2,14.0,0,0
37174,ctx_brand,treatment,5,6.8,0,1
8692,organic,treatment,9,4.6,0,1
23177,influencer,treatment,2,7.4,0,1
37569,ctx_brand,treatment,1,19.7,0,0
6283,social,control,3,17.1,0,0
3288,organic,treatment,4,15.6,0,1
107,ctx_brand,treatment,1,22.2,0,0
15433,ctx_category,control,3,24.6,0,0
24700,organic,treatment,2,14.8,0,1
2478,social,treatment,7,6.2,1,1
37800,ctx_category,treatment,2,20.3,1,0
9873,influencer,control,6,1.8,0,1
31788,ctx_category,control,7,8.7,0,1
7232,organic,control,3,19.8,0,0
33514,social,treatment,7,3.8,1,1
28653,organic,treatment,7,3.2,0,1
22260,ctx_brand,treatment,2,18.8,0,0
19133,cpa,control,7,5.4,0,1
29303,social,control,8,2.2,1,1
28281,ctx_category,control,6,2.1,1,0
15689,ctx_brand,control,4,11.9,0,0
9209,organic,control,2,24.0,0,0
11440,cpa,treatment,2,23.6,0,0
26282,ctx_category,control,5,9.1,0,1
36067,ctx_category,control,7,4.4,0,0
26808,organic,control,7,7.7,0,1
5624,organic,control,1,17.9,0,0
20869,organic,treatment,5,4.1,0,1
22911,ctx_brand,treatment,6,8.9,0,1
25753,ctx_brand,control,6,10.4,0,1
34382,organic,treatment,6,2.4,0,0
6572,organic,treatment,4,14.7,0,1
7115,ctx_brand,control,3,21.3,0,0
2213,social,control,3,11.4,0,0
25957,ctx_category,control,6,10.7,0,0
4730,ctx_brand,control,4,15.5,0,0
31294,ctx_category,control,6,3.3,1,0
37315,organic,treatment,2,25.8,0,0
39938,organic,treatment,5,9.2,0,0
24754,influencer,treatment,6,8.5,0,1
12372,organic,treatment,4,23.1,0,0
37690,organic,treatment,3,14.6,0,1
22792,organic,control,2,24.7,0,0
36806,ctx_category,control,6,10.1,0,0
30626,organic,control,2,23.2,0,0
3866,organic,treatment,6,7.3,0,1
2895,ctx_brand,control,6,6.5,0,1
10810,organic,treatment,3,23.9,0,0
36366,ctx_brand,control,5,9.1,0,0
17874,ctx_brand,treatment,6,4.7,0,1
1106,organic,control,10,11.2,0,0
11075,organic,treatment,7,1.6,0,1
4967,organic,treatment,3,11.3,0,1
21476,social,control,4,22.6,0,0
32441,organic,treatment,6,4.5,0,0
5901,organic,treatment,4,11.4,0,0
10415,ctx_brand,control,3,17.8,1,0
30792,organic,control,6,5.9,0,0
36382,organic,treatment,9,3.6,0,0
31720,organic,treatment,8,6.2,0,0
11881,organic,treatment,2,13.0,0,1
32612,organic,treatment,5,8.5,0,1
9342,organic,control,3,25.0,1,0
25316,ctx_category,treatment,3,23.6,0,0
30879,ctx_category,control,4,24.2,0,0
11546,organic,control,7,7.8,0,0
14411,ctx_category,control,7,6.9,0,1
3570,organic,control,7,5.4,0,0
23184,organic,treatment,7,9.3,0,1
28917,organic,treatment,3,14.0,0,0
8976,organic,control,5,23.5,0,0
18590,organic,treatment,2,14.0,0,0
4318,organic,treatment,6,8.4,1,1
32843,organic,treatment,5,3.4,0,1
37502,ctx_category,control,2,22.0,0,0
34223,cpa,control,6,1.6,1,1
12,ctx_category,control,4,19.1,0,1
26001,ctx_category,treatment,5,7.0,0,0
25982,organic,control,6,8.0,0,1
19012,organic,treatment,2,15.4,0,0
37432,ctx_brand,control,3,13.8,0,0
9521,organic,control,1,17.5,0,0
28214,cpa,treatment,4,13.6,0,1
2420,organic,treatment,3,12.2,0,0
20450,organic,treatment,5,9.9,0,0
29115,ctx_brand,treatment,6,9.3,0,1
24196,tv,treatment,7,4.7,0,0
30986,organic,treatment,5,6.7,0,1
14154,organic,treatment,4,19.5,0,0
12963,organic,control,6,1.4,0,1
35844,organic,control,4,10.1,0,0
2716,organic,treatment,8,3.4,0,1
12734,social,control,9,12.0,0,0
16348,organic,treatment,5,12.0,0,0
9788,organic,control,6,7.7,0,1
31465,organic,treatment,3,17.3,0,0
17362,social,treatment,6,8.3,0,1
25991,organic,treatment,6,1.0,0,1
9886,ctx_brand,treatment,3,17.9,0,0
2351,ctx_brand,control,9,6.5,0,1
17445,organic,treatment,7,6.0,0,1
11130,organic,treatment,5,8.4,0,1
13132,organic,control,9,9.5,0,1
34759,organic,control,6,4.8,0,0
2177,organic,control,1,16.2,0,0
24778,cpa,treatment,8,8.8,0,1
25516,organic,control,7,4.3,0,0
3295,organic,control,5,7.6,0,1
13816,organic,control,7,6.3,0,0
15342,tv,treatment,7,6.1,0,1
23652,organic,treatment,7,4.4,0,1
34103,cpa,treatment,7,7.3,1,0
15014,ctx_brand,treatment,5,9.3,0,0
17256,organic,control,7,5.2,0,0
11420,organic,control,3,21.4,0,0
28108,influencer,treatment,9,6.3,0,1
1358,organic,treatment,8,8.9,0,1
7665,cpa,control,3,20.5,0,0
33556,ctx_brand,control,1,18.6,0,0
19735,tv,treatment,5,3.6,0,0
3053,organic,control,7,7.6,0,1
39533,ctx_category,control,6,6.2,0,1
2377,ctx_category,treatment,7,4.9,0,0
38022,ctx_brand,treatment,8,8.1,0,0
28429,ctx_category,treatment,7,9.9,0,1
24675,organic,treatment,9,3.6,0,0
3842,ctx_brand,treatment,6,7.8,0,1
2449,organic,treatment,6,1.9,0,0
19102,influencer,treatment,3,17.7,0,1
17830,ctx_brand,treatment,6,6.2,0,0
7862,organic,treatment,5,4.5,0,1
8186,organic,treatment,6,4.8,1,0
21708,organic,treatment,5,5.0,0,0
276,cpa,control,6,4.3,0,1
36014,organic,treatment,2,20.9,0,0
19462,social,control,5,4.3,1,1
32055,cpa,treatment,2,21.6,1,1
9907,tv,treatment,7,7.9,0,1
28286,organic,treatment,4,18.8,0,0
37736,ctx_brand,treatment,6,6.6,0,1
21639,ctx_category,control,6,14.4,0,1
26783,organic,control,5,7.7,0,0
11962,organic,treatment,6,5.2,0,0
20278,ctx_category,treatment,4,20.9,1,0
29160,ctx_category,control,6,3.8,0,0
9932,organic,control,7,7.2,0,0
39551,organic,treatment,6,1.0,0,1
8368,organic,control,5,9.1,0,0
37591,organic,treatment,4,22.5,0,0
29308,influencer,treatment,6,6.6,1,0
28528,cpa,control,5,8.2,1,0
23854,ctx_brand,control,9,8.0,1,1
18849,tv,control,5,6.6,0,1
22010,organic,control,5,8.7,0,0
22518,organic,treatment,7,5.4,0,1
30939,ctx_brand,control,8,10.5,0,1
24847,cpa,control,3,15.8,0,0
30178,ctx_category,treatment,3,19.3,0,0
10855,ctx_brand,control,8,4.3,0,1
15271,organic,control,5,20.9,0,0
39594,influencer,control,7,9.8,1,1
22310,organic,treatment,6,9.9,0,0
33218,ctx_brand,treatment,6,11.1,0,1
9990,organic,control,6,6.5,0,1
34467,social,control,8,8.6,0,0
24442,ctx_brand,control,9,5.3,1,0
12758,ctx_brand,treatment,4,13.6,0,1
34979,ctx_brand,control,4,23.4,0,0
37,organic,control,6,1.0,0,0
36164,organic,treatment,6,24.7,0,0
29460,ctx_category,treatment,5,5.6,0,0
9235,tv,control,6,7.1,0,1
37702,ctx_brand,treatment,6,8.2,0,1
20901,ctx_brand,control,7,9.3,0,1
22037,ctx_category,control,4,24.1,0,0
11479,organic,control,5,20.9,0,0
28303,cpa,treatment,7,1.4,1,1
20748,organic,treatment,8,6.6,0,1
7370,social,treatment,7,11.1,0,1
33750,ctx_category,treatment,3,20.8,0,0
30494,organic,control,8,4.6,0,0
33980,organic,treatment,7,8.5,0,1
38926,ctx_brand,treatment,5,7.4,0,0
38154,ctx_brand,control,5,17.4,0,0
5579,ctx_brand,control,6,15.0,0,1
15945,organic,treatment,7,7.5,0,1
33207,organic,treatment,8,6.5,0,0
10260,cpa,treatment,2,9.9,0,1
10882,cpa,treatment,3,25.2,1,0
9362,ctx_category,treatment,3,9.9,0,1
15513,social,control,7,7.8,0,1
34689,ctx_category,control,5,9.6,0,0
1078,ctx_category,control,6,6.5,0,1
12772,organic,control,5,5.6,0,0
7700,ctx_category,treatment,9,7.2,0,1
3025,organic,control,7,2.4,0,1
38400,organic,treatment,1,21.2,1,1
28337,ctx_brand,control,7,3.6,0,0
14577,ctx_category,control,2,18.3,0,0
24874,ctx_category,control,3,14.7,0,0
33924,ctx_brand,control,9,4.2,0,0
1943,cpa,control,7,9.2,1,1
33227,influencer,control,5,5.9,0,0
3336,organic,treatment,6,9.7,0,1
13456,organic,control,6,6.0,0,0
28640,organic,treatment,6,4.5,0,1
17521,ctx_category,treatment,5,4.8,0,0
28836,organic,control,5,2.6,0,1
33263,organic,control,7,9.5,0,1
5772,organic,treatment,7,12.6,0,1
23513,cpa,control,7,13.8,0,0
11028,cpa,treatment,7,6.2,0,0
23937,cpa,treatment,6,3.4,0,0
1821,organic,treatment,5,10.3,0,1
9586,ctx_category,treatment,3,11.4,0,1
10451,ctx_brand,treatment,6,12.4,0,1
24278,organic,treatment,2,11.6,0,0
19077,cpa,control,3,18.7,0,0
25029,organic,treatment,4,9.9,1,1
15953,organic,treatment,9,10.2,1,1
1426,influencer,control,5,4.0,0,0
9749,organic,treatment,10,7.2,0,0
19523,influencer,treatment,5,17.2,0,0
18283,ctx_brand,control,2,23.5,0,0
23543,organic,treatment,6,3.1,0,1
37213,ctx_category,control,7,9.5,0,1
39684,ctx_category,control,5,1.0,1,1
757,organic,control,8,4.1,0,0
27616,influencer,treatment,7,25.7,0,0
24224,social,control,8,3.9,1,1
6517,organic,treatment,5,1.0,0,0
33501,ctx_brand,treatment,4,13.3,1,1
27863,cpa,treatment,5,11.1,0,1
76,ctx_category,treatment,5,10.8,0,0
33579,organic,treatment,11,8.5,0,1
26908,organic,treatment,4,21.5,0,0
25230,organic,treatment,6,7.8,0,0
14607,organic,treatment,3,16.5,0,1
10752,organic,treatment,2,14.3,0,0
35682,ctx_category,control,7,8.2,1,0
7736,ctx_brand,control,2,11.0,0,0
31193,organic,control,6,10.3,0,1
36181,organic,treatment,2,22.4,0,0
22796,ctx_category,control,7,6.7,0,0
19167,organic,control,7,4.3,0,1
33580,organic,treatment,2,25.6,0,0
33341,ctx_brand,control,3,20.1,0,0
34409,social,treatment,1,24.2,0,0
36201,organic,control,3,14.9,0,0
16038,cpa,treatment,5,2.3,0,0
26335,ctx_brand,treatment,6,9.5,0,0
756,ctx_brand,treatment,6,2.9,0,0
33456,organic,control,1,19.7,0,0
18405,organic,control,8,1.1,1,0
624,organic,control,4,21.6,0,0
27785,ctx_brand,treatment,6,4.0,0,1
83,organic,treatment,4,14.5,1,1
7469,organic,control,6,9.3,1,0
39526,organic,control,8,7.7,1,1
38534,ctx_brand,control,8,1.7,0,0
20375,organic,treatment,6,8.6,0,1
27332,tv,control,5,11.0,0,0
29412,ctx_category,treatment,2,18.0,1,0
17863,ctx_category,control,10,3.3,0,0
8810,organic,treatment,2,18.7,0,0
30659,ctx_category,treatment,8,8.5,0,1
39587,ctx_brand,control,3,17.4,0,0
5192,organic,control,5,3.8,0,1
6855,ctx_brand,treatment,4,7.5,0,0
35321,organic,treatment,5,5.6,0,0
10511,ctx_brand,control,1,20.4,0,0
22579,ctx_category,treatment,6,8.1,1,1
36546,organic,control,7,5.5,0,0
2037,cpa,treatment,6,4.5,0,1
25970,organic,treatment,8,8.4,0,1
32388,influencer,treatment,7,2.5,0,0
10176,ctx_brand,control,3,13.3,0,0
25437,organic,control,5,1.5,1,0
4855,ctx_category,treatment,6,1.0,0,0
26950,ctx_category,treatment,5,2.7,0,1
38098,organic,control,6,3.8,0,1
18903,organic,control,6,5.2,0,1
24548,tv,control,3,20.4,0,0
12630,organic,control,5,12.9,0,0
10561,ctx_brand,control,6,9.1,1,1
32890,organic,control,5,3.4,0,1
32590,cpa,treatment,9,9.7,0,1
941,ctx_category,treatment,5,8.2,0,1
25113,organic,treatment,6,13.5,0,1
38297,organic,control,5,5.8,0,0
37239,ctx_brand,control,2,23.0,0,0
7939,social,treatment,8,6.1,0,1
21061,ctx_category,control,8,9.7,0,1
16664,ctx_brand,control,5,5.3,0,0
9042,ctx_category,control,8,15.7,0,0
18700,organic,control,2,21.6,0,0
10611,social,control,9,2.6,1,0
13503,organic,control,3,23.0,0,0
16994,ctx_category,control,7,2.2,1,0
18258,influencer,treatment,6,7.8,0,1
13179,cpa,treatment,6,4.7,0,1
8930,ctx_brand,control,5,8.0,0,0
28025,organic,control,9,11.9,0,1
30941,ctx_category,treatment,3,16.2,1,0
3173,organic,treatment,6,6.6,0,0
7083,organic,treatment,7,11.9,0,1
24230,ctx_category,treatment,6,7.0,0,0
15346,organic,treatment,5,7.2,0,1
1836,ctx_category,control,1,20.6,0,0
12896,organic,control,5,14.9,0,0
21288,cpa,treatment,3,18.1,0,0
29420,ctx_brand,treatment,3,14.2,0,1
14278,ctx_category,treatment,6,6.3,0,1
2824,organic,control,5,7.6,0,0
3289,organic,treatment,5,9.5,0,0
21219,cpa,control,1,24.4,1,0
24870,ctx_brand,treatment,2,16.0,0,0
27792,social,treatment,5,4.6,1,1
36564,ctx_brand,treatment,6,3.6,0,1
27708,ctx_category,treatment,5,5.9,0,0
9492,organic,control,6,7.2,1,1
34941,influencer,treatment,7,7.8,0,0
9138,organic,treatment,3,16.3,0,0
15047,organic,control,2,15.1,1,0
4847,organic,control,10,1.1,0,0
30361,social,treatment,6,7.0,1,0
20198,ctx_brand,control,7,1.8,0,1
13465,ctx_brand,treatment,4,18.4,0,0
2626,ctx_brand,control,5,8.3,0,0
8754,organic,control,10,6.9,1,1
7080,social,treatment,3,23.6,0,0
399,tv,treatment,4,22.1,0,0
18686,ctx_category,treatment,7,6.9,0,1
5257,organic,control,7,10.9,0,1
7502,ctx_category,treatment,5,4.2,0,0
28132,ctx_category,treatment,5,6.4,0,0
35088,organic,treatment,8,5.4,0,1
22121,organic,treatment,7,9.1,0,1
19293,organic,control,7,6.4,0,1
16344,organic,control,3,13.0,0,0
18353,ctx_brand,treatment,5,9.3,0,1
9819,social,control,6,3.0,0,0
18975,organic,treatment,6,7.4,0,1
19373,organic,control,5,3.0,0,0
27424,organic,control,6,6.5,0,1
4706,tv,treatment,7,8.9,0,0
17541,organic,control,4,18.6,0,0
5487,ctx_category,treatment,1,21.6,0,0
34743,organic,control,2,25.2,0,0
38560,ctx_brand,control,2,26.9,0,0
22693,cpa,control,5,8.1,0,0
21466,influencer,treatment,4,15.8,0,0
5252,organic,control,5,2.9,0,0
17903,ctx_brand,control,7,11.9,0,1
20097,ctx_category,treatment,3,14.5,0,1
20691,ctx_category,control,2,11.2,0,1
10368,ctx_brand,treatment,3,21.7,0,0
26847,ctx_category,treatment,8,4.6,0,1
36769,influencer,treatment,4,12.5,0,0
16393,ctx_category,treatment,5,11.8,1,0
7638,ctx_brand,control,8,1.0,0,1
4489,organic,control,5,8.7,1,0
16984,organic,treatment,5,6.4,0,1
4272,influencer,treatment,7,5.7,0,1
8578,ctx_brand,treatment,8,5.4,0,0
39412,cpa,control,6,8.8,0,0
21231,ctx_brand,treatment,4,19.6,0,0
18537,organic,control,5,2.3,1,1
28875,influencer,control,3,15.8,0,0
20249,organic,control,8,6.9,0,1
12925,organic,control,8,3.3,1,0
19882,organic,treatment,6,11.6,0,1
3818,organic,control,2,19.8,0,0
9957,organic,treatment,6,7.4,0,1
30269,ctx_category,treatment,7,1.6,1,0
33876,organic,control,5,3.0,0,1
30499,ctx_brand,treatment,1,18.6,1,0
4660,influencer,control,8,12.9,0,0
33793,ctx_brand,control,6,8.3,0,0
21685,ctx_category,control,6,3.1,0,0
36488,ctx_category,treatment,6,7.3,0,0
18717,organic,control,7,3.2,1,1
37946,social,control,8,4.2,0,1
30193,organic,control,5,6.0,0,0
32075,ctx_category,control,8,5.5,0,0
12907,organic,treatment,2,19.2,0,0
16135,organic,treatment,2,8.3,0,0
21761,cpa,control,6,10.2,0,1
36320,organic,control,3,12.6,0,0
28675,ctx_brand,treatment,6,5.5,0,1
25137,social,control,7,5.8,0,0
6999,ctx_brand,control,8,6.7,0,1
33320,ctx_category,control,8,5.5,0,1
2693,ctx_category,control,2,21.3,0,0
1715,organic,treatment,5,3.3,0,1
10296,cpa,treatment,4,22.9,1,0
4532,social,control,3,16.1,1,0
28680,ctx_category,control,3,16.5,0,0
8686,ctx_brand,treatment,5,3.7,0,0
11474,ctx_brand,control,2,22.8,0,0
2215,organic,treatment,6,4.3,0,0
32863,ctx_category,control,3,19.9,0,0
12579,organic,treatment,8,9.3,0,1
37447,ctx_brand,treatment,6,7.1,0,1
13288,organic,treatment,2,22.4,0,0
1517,organic,treatment,3,12.6,0,1
12452,organic,treatment,6,8.4,0,1
29541,organic,control,5,3.1,0,1
6709,ctx_category,control,9,4.8,1,1
37442,organic,treatment,2,6.4,0,1
1888,ctx_category,control,4,14.6,0,0
11851,ctx_category,control,8,4.8,1,0
39424,influencer,treatment,7,8.7,1,0
19309,organic,treatment,6,11.0,0,0
30159,organic,control,5,6.7,0,1
39837,ctx_category,control,6,9.6,0,1
9579,ctx_brand,treatment,1,26.2,0,0
11393,organic,control,2,16.5,0,0
30547,organic,control,5,9.3,0,1
19732,organic,treatment,8,1.2,0,1
3009,ctx_brand,control,7,5.8,0,1
7812,organic,control,6,2.0,1,1
34912,ctx_brand,control,5,9.4,1,0
8342,social,control,1,20.4,0,0
10349,organic,treatment,1,17.3,0,0
18691,organic,control,2,20.9,0,0
34771,organic,treatment,7,5.4,0,1
35977,organic,control,6,9.9,1,1
2600,ctx_brand,control,2,23.0,0,0
3054,organic,treatment,7,11.3,0,1
23484,cpa,treatment,6,6.5,1,0
27358,ctx_category,control,11,4.6,0,1
3918,organic,treatment,5,5.0,0,1
31383,cpa,treatment,7,5.8,1,0
877,ctx_brand,control,7,3.9,0,1
23761,social,control,3,16.6,0,1
31486,influencer,control,7,1.0,0,0
13298,ctx_category,control,7,6.8,0,0
28002,organic,treatment,6,3.6,0,1
29959,cpa,treatment,2,15.5,0,0
20099,ctx_brand,control,4,17.8,0,0
27354,organic,control,8,6.8,0,1
31901,ctx_category,treatment,4,16.1,1,0
26701,influencer,control,8,7.1,0,1
36295,ctx_category,treatment,6,1.9,0,0
66,ctx_brand,control,7,5.9,0,1
37536,cpa,control,5,5.7,0,0
13671,cpa,treatment,5,18.6,1,0
23989,organic,treatment,7,7.8,0,1
10461,ctx_brand,treatment,5,9.5,1,1
24168,ctx_brand,treatment,4,13.5,0,0
3027,ctx_category,treatment,6,14.0,1,1
17348,ctx_brand,control,4,26.7,0,0
10053,organic,control,6,6.8,0,1
21001,organic,control,7,5.8,0,1
15057,organic,control,7,5.7,0,1
20645,ctx_category,treatment,5,12.6,0,0
1910,organic,treatment,5,4.3,0,1
28183,cpa,treatment,2,19.5,1,0
30342,organic,treatment,7,2.5,0,1
7740,social,treatment,6,1.8,1,1
21815,organic,control,3,17.7,0,0
30555,ctx_category,treatment,4,15.3,1,0
38478,ctx_brand,control,6,7.2,0,1
31770,organic,control,6,7.3,0,1
36143,organic,control,2,23.4,0,1
2225,ctx_brand,treatment,7,9.5,0,1
10333,ctx_brand,treatment,6,3.4,0,0
35465,organic,control,5,2.9,0,1
12175,cpa,treatment,6,1.0,0,1
29963,organic,control,3,20.5,0,0
30202,ctx_brand,control,3,19.0,0,0
10651,influencer,control,6,4.7,0,0
28955,organic,treatment,5,3.0,0,1
12101,social,treatment,7,3.7,0,1
20982,influencer,control,5,8.0,0,1
36080,organic,control,3,20.5,1,0
14449,organic,control,10,7.0,0,0
36052,ctx_category,control,5,8.1,0,0
29849,organic,control,2,13.2,0,0
30443,influencer,control,6,1.0,0,1
11382,ctx_brand,treatment,3,17.8,0,0
18553,organic,treatment,2,15.1,0,0
1776,social,control,2,17.8,1,0
18599,ctx_category,treatment,6,6.0,0,0
32780,ctx_brand,treatment,5,7.4,0,1
2180,ctx_category,control,4,22.6,0,0
6120,social,control,6,2.9,0,1
33604,organic,treatment,4,13.1,0,0
29010,cpa,control,6,5.0,0,0
21787,organic,control,8,2.7,0,0
15756,organic,control,8,9.1,0,1
29913,ctx_brand,treatment,7,4.9,0,0
34740,tv,control,6,1.0,0,1
23218,organic,treatment,6,7.6,0,1
7840,ctx_brand,control,7,7.1,0,0
38355,ctx_brand,control,2,13.1,0,0
1326,organic,treatment,2,20.2,0,0
10685,organic,control,2,20.6,0,0
18231,ctx_category,control,5,7.4,0,0
12618,organic,control,5,1.0,0,1
28734,organic,treatment,6,8.9,0,0
1155,organic,treatment,7,5.1,0,0
12436,organic,treatment,6,7.3,0,0
11714,organic,treatment,7,2.7,0,1
975,ctx_category,control,1,22.3,0,0
15456,ctx_brand,treatment,5,12.8,0,0
7405,ctx_brand,treatment,6,4.9,0,1
16148,organic,treatment,6,3.8,1,1
15532,ctx_category,control,3,16.9,0,0
12729,organic,treatment,5,1.0,0,0
1633,ctx_category,control,8,5.2,0,1
2174,organic,treatment,2,24.9,0,0
15029,organic,control,3,22.4,0,0
22584,organic,treatment,5,8.9,1,1
11684,ctx_category,control,7,6.1,0,0
38838,organic,treatment,5,3.2,1,1
25049,organic,treatment,8,6.9,0,0
25484,organic,treatment,8,8.3,0,1
8898,ctx_category,treatment,5,7.9,1,1
22978,ctx_category,control,7,4.1,0,1
46,organic,treatment,7,6.1,0,1
17860,ctx_category,treatment,4,11.8,0,1
20799,cpa,control,2,28.2,1,0
14275,organic,control,8,4.5,0,1
23747,organic,treatment,7,4.1,0,1
27584,organic,control,4,22.6,1,0
36720,social,treatment,2,14.5,0,1
5773,organic,treatment,7,1.0,1,1
17386,organic,control,6,4.1,0,0
12202,ctx_brand,control,4,18.9,1,0
38518,organic,control,3,21.6,0,0
36461,tv,treatment,6,1.0,1,1
18834,cpa,treatment,3,23.1,0,0
13423,ctx_brand,treatment,6,7.4,0,0
4599,organic,control,7,7.0,0,1
26356,organic,treatment,5,5.1,0,0
5629,organic,treatment,3,16.7,0,1
17312,ctx_brand,control,8,11.0,0,1
25167,ctx_category,treatment,2,19.2,0,0
29848,organic,control,5,7.0,0,1
35218,ctx_brand,control,6,9.7,0,0
29369,ctx_category,treatment,5,5.1,1,0
15446,ctx_brand,treatment,2,19.7,0,0
9496,ctx_brand,treatment,8,7.5,0,0
14917,ctx_brand,treatment,7,7.5,1,0
16453,organic,control,5,1.0,0,0
36032,cpa,treatment,6,9.3,1,0
30260,ctx_category,treatment,9,10.4,0,0
31864,organic,treatment,3,17.9,1,0
12673,organic,treatment,5,7.1,0,0
23525,organic,treatment,5,6.6,0,1
27018,organic,treatment,8,6.4,0,1
7111,ctx_brand,control,1,21.3,0,0
11773,ctx_brand,treatment,1,21.6,0,0
5698,ctx_brand,control,2,19.4,0,0
15522,cpa,control,3,12.3,0,0
11874,tv,treatment,5,21.0,0,0
23928,organic,treatment,5,5.0,0,0
39500,organic,treatment,3,15.4,0,1
18049,cpa,treatment,5,3.7,0,0
7002,ctx_category,treatment,7,7.9,0,1
11397,ctx_brand,treatment,1,21.4,0,0
32135,organic,control,3,16.1,0,0
7490,organic,control,6,7.5,0,1
17052,organic,control,7,12.7,0,1
19436,cpa,treatment,6,3.8,0,1
7993,organic,control,1,21.6,0,0
9947,social,control,8,2.2,0,1
35709,organic,control,6,7.0,0,1
18829,ctx_category,treatment,9,4.6,0,1
13906,influencer,control,3,24.2,0,0
6420,organic,treatment,4,19.6,0,0
21645,organic,control,5,4.3,0,1
19226,tv,treatment,1,24.1,0,1
24900,ctx_brand,control,1,20.7,0,0
21211,ctx_category,treatment,4,18.3,0,0
3361,cpa,treatment,5,6.9,0,1
4273,ctx_brand,treatment,2,12.8,0,0
27092,ctx_brand,control,8,7.2,0,0
4163,ctx_brand,control,8,6.0,1,0
18644,ctx_category,treatment,5,6.8,0,1
11449,ctx_category,treatment,2,8.7,0,1
31483,ctx_brand,control,7,3.8,0,0
38501,ctx_brand,treatment,6,5.0,0,1
20574,ctx_category,control,7,8.9,0,1
31909,social,control,2,10.2,1,0
25192,organic,control,2,14.4,0,0
26965,organic,treatment,2,18.3,0,0
2816,ctx_category,control,7,1.0,0,1
